profile_name,prediction_source,weighting_scheme,sort_strategy,top_k,enable_risk_filters,allow_cash_fallback,max_volatility_20d_pct,max_volatility_5d_pct,turnover_rate_lower_pct,turnover_rate_upper_pct,turnover_ratio_upper_pct,risk_penalty_weight,transaction_cost,max_turnover,rerank_signal_column,rerank_signal_weight,secondary_candidate_size,secondary_screen_mode,secondary_screen_weight,local_tiebreak_start_rank,local_tiebreak_end_rank,periods,cumulative_return_before_cost,cumulative_return_after_cost,mean_period_return_before_cost,mean_period_return_after_cost,return_volatility_before_cost,return_volatility_after_cost,max_drawdown_before_cost,max_drawdown_after_cost,sharpe_before_cost,sharpe_after_cost,win_rate_before_cost,win_rate_after_cost,avg_selected_count,avg_signal_count,avg_cash_weight,avg_turnover,avg_desired_turnover,avg_execution_strength,total_transaction_cost,candidate_size,vol20_pct,vol5_pct,risk_penalty,rank_ic_mean,top5_mean_return_mean
lstm_exec_cs150_v2090_v5100_rp-80_risk_adjusted_pred_mt100,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.9,1.0,0.03,0.97,0.95,-0.8,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.6925523304202155,0.6025686899186742,0.009149138517567356,0.00823274607015154,0.02638091766409846,0.02643805855582544,-0.08850680719108162,-0.09115157982635813,2.5008749484332244,2.2455195059900084,0.5666666666666667,0.5666666666666667,5.0,5.0,2.0354088784794535e-17,0.916392447415818,1.2212302992070205,0.8038385214538477,0.05498354684494909,150,0.9,1.0,-0.8,0.01168002338745768,0.010118703963325768
lstm_exec_cs120_v2090_v5100_rp-20_risk_adjusted_risk_adjusted_mt100,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,1.0,0.03,0.97,0.95,-0.2,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.668775589965662,0.5825129483102733,0.008890943919063903,0.008000522859466773,0.025573682113223185,0.025618581807173642,-0.07649346846054927,-0.08653481102444682,2.507011234872926,2.251982222704597,0.5833333333333334,0.5333333333333333,5.0,5.0,1.6653345369377347e-17,0.8904210595971319,1.115874857540362,0.8483039017534774,0.053425263575827914,120,0.9,1.0,-0.2,0.01168002338745768,0.010118703963325768
lstm_exec_cs120_v2090_v598_rp-20_risk_adjusted_risk_adjusted_mt100,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,0.98,0.03,0.97,0.95,-0.2,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.6687477345313217,0.5824865069655039,0.008890659006177441,0.00800023794658031,0.025573512582990787,0.025618413792738017,-0.07649346846054927,-0.08653481102444682,2.5069475157479206,2.25191679435553,0.5833333333333334,0.5333333333333333,5.0,5.0,1.4802973661668754e-17,0.8904210595971319,1.115881018898326,0.848297986052343,0.053425263575827914,120,0.9,0.98,-0.2,0.01168002338745768,0.010118703963325768
lstm_exec_cs120_v2090_v5100_rp-80_risk_adjusted_risk_adjusted_mt100,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,1.0,0.03,0.97,0.95,-0.8,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.6686815320089041,0.5785663688163485,0.008887986350607387,0.007957046800449277,0.025509867253233457,0.02557453216190833,-0.08376067358497752,-0.08638182897680469,2.5124466705076287,2.243602350858861,0.6,0.5666666666666667,5.0,5.0,2.2204460492503132e-17,0.9309395501581101,1.23060659678649,0.804229673465962,0.055856373009486614,120,0.9,1.0,-0.8,0.01168002338745768,0.010118703963325768
lstm_exec_cs120_v2090_v598_rp-80_risk_adjusted_risk_adjusted_mt100,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,0.98,0.03,0.97,0.95,-0.8,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.6686637937961848,0.5785503106756156,0.008887804131884615,0.007956872389089726,0.025509727356982908,0.025574391090522588,-0.08376067358497752,-0.0863818289768048,2.5124089391742346,2.2435655488054422,0.6,0.5666666666666667,5.0,5.0,2.2204460492503132e-17,0.9309317427948918,1.2306010797268039,0.8042285334187739,0.05585590456769351,120,0.9,0.98,-0.8,0.01168002338745768,0.010118703963325768
lstm_exec_cs120_v2090_v598_rp-20_risk_adjusted_pred_mt100,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.9,0.98,0.03,0.97,0.95,-0.2,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.6570229804228538,0.5722313513738286,0.008775188051685433,0.007894278608053466,0.025700422284312626,0.02575234344635198,-0.07128733522078201,-0.08143481289274257,2.4621689186409403,2.210534848094945,0.5666666666666667,0.5166666666666667,5.0,5.0,2.0354088784794535e-17,0.8809094436319683,1.1073251264118176,0.8486628939253803,0.0528545666179181,120,0.9,0.98,-0.2,0.01168002338745768,0.010118703963325768
lstm_exec_cs120_v2090_v5100_rp-20_risk_adjusted_pred_mt100,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.9,1.0,0.03,0.97,0.95,-0.2,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.6570229804228538,0.5722313513738286,0.008775188051685433,0.007894278608053466,0.025700422284312626,0.02575234344635198,-0.07128733522078201,-0.08143481289274257,2.4621689186409403,2.210534848094945,0.5666666666666667,0.5166666666666667,5.0,5.0,2.0354088784794535e-17,0.8809094436319683,1.1073251264118176,0.8486628939253803,0.0528545666179181,120,0.9,1.0,-0.2,0.01168002338745768,0.010118703963325768
lstm_exec_cs120_v2090_v598_rp-80_risk_adjusted_pred_mt100,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.9,0.98,0.03,0.97,0.95,-0.8,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.6491665054227929,0.5604828726434481,0.008694691997068321,0.007768186762672889,0.02567279543344978,0.02574460539824775,-0.08850680719108173,-0.09115157982635813,2.442208360290252,2.175880753029841,0.5666666666666667,0.55,5.0,5.0,2.7755575615628914e-17,0.9265052343954332,1.2206545323714904,0.8080273546175692,0.055590314063726005,120,0.9,0.98,-0.8,0.01168002338745768,0.010118703963325768
lstm_exec_cs120_v2090_v5100_rp-80_risk_adjusted_pred_mt100,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.9,1.0,0.03,0.97,0.95,-0.8,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.6491665054227929,0.5604828726434481,0.008694691997068321,0.007768186762672889,0.02567279543344978,0.02574460539824775,-0.08850680719108173,-0.09115157982635813,2.442208360290252,2.175880753029841,0.5666666666666667,0.55,5.0,5.0,2.7755575615628914e-17,0.9265052343954332,1.2206545323714904,0.8080273546175692,0.055590314063726005,120,0.9,1.0,-0.8,0.01168002338745768,0.010118703963325768
lstm_exec_cs120_v2090_v5100_rp-50_risk_adjusted_risk_adjusted_mt100,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,1.0,0.03,0.97,0.95,-0.5,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.6386785554176655,0.5512998292341966,0.008571284075318462,0.007652742904396632,0.025048286860411245,0.02511603237040642,-0.06970551200649688,-0.08093172232322443,2.467570289525283,2.1971907451637653,0.6,0.5833333333333334,5.0,5.0,1.1102230246251566e-17,0.9185411709218286,1.2330021517927676,0.7959778842715477,0.05511247025530973,120,0.9,1.0,-0.5,0.01168002338745768,0.010118703963325768
lstm_exec_cs120_v2090_v598_rp-50_risk_adjusted_risk_adjusted_mt100,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,0.98,0.03,0.97,0.95,-0.5,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.638655150850163,0.5512779467634548,0.008571040687794322,0.007652502782125497,0.025048152109403924,0.025115901348528626,-0.069705512006497,-0.08093172232322443,2.4675134955227622,2.197133264994347,0.6,0.5833333333333334,5.0,5.0,1.295260195396016e-17,0.9185379056688247,1.2330044379752365,0.7959733579750803,0.05511227434012949,120,0.9,0.98,-0.5,0.01168002338745768,0.010118703963325768
lstm_exec_cs120_v2090_v598_rp-50_risk_adjusted_pred_mt100,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.9,0.98,0.03,0.97,0.95,-0.5,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.62484514172569,0.5387462549992845,0.008431914501923392,0.007519633187730073,0.025165023888004297,0.02524135832208064,-0.075152960303831,-0.08451047253358579,2.4161868649371816,2.1482538843659693,0.6,0.5666666666666667,5.0,5.0,1.850371707708594e-17,0.9122813141933217,1.2221176364489368,0.7983699201472755,0.0547368788515993,120,0.9,0.98,-0.5,0.01168002338745768,0.010118703963325768
lstm_exec_cs120_v2090_v5100_rp-50_risk_adjusted_pred_mt100,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.9,1.0,0.03,0.97,0.95,-0.5,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.62484514172569,0.5387462549992845,0.008431914501923392,0.007519633187730073,0.025165023888004297,0.02524135832208064,-0.075152960303831,-0.08451047253358579,2.4161868649371816,2.1482538843659693,0.6,0.5666666666666667,5.0,5.0,1.850371707708594e-17,0.9122813141933217,1.2221176364489368,0.7983699201472755,0.0547368788515993,120,0.9,1.0,-0.5,0.01168002338745768,0.010118703963325768
lstm_exec_cs180_v2090_v5100_rp-50_risk_adjusted_risk_adjusted_mt100,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,1.0,0.03,0.97,0.95,-0.5,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.606890716821503,0.5210383042875244,0.008258383751606852,0.00733808756227145,0.025687702442352155,0.025745416663700595,-0.0840437925808013,-0.08667479274856527,2.31830979323277,2.0553445543507673,0.5666666666666667,0.55,5.0,5.0,2.0354088784794535e-17,0.9202961893354025,1.21118272721968,0.8107792088104655,0.05521777136012415,180,0.9,1.0,-0.5,0.01168002338745768,0.010118703963325768
lstm_exec_cs180_v2090_v598_rp-50_risk_adjusted_risk_adjusted_mt100,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,0.98,0.03,0.97,0.95,-0.5,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.6068820699023494,0.5210303394796378,0.008258291451758751,0.0073379977624272565,0.025687627533822272,0.025745341525117538,-0.0840437925808013,-0.08667479274856527,2.3182906430605317,2.0553254005862875,0.5666666666666667,0.55,5.0,5.0,2.0354088784794535e-17,0.9202936893314947,1.2111821371995086,0.8107782673309913,0.055217621359889696,180,0.9,0.98,-0.5,0.01168002338745768,0.010118703963325768
lstm_exec_cs180_v2090_v598_rp-50_risk_adjusted_pred_mt100,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.9,0.98,0.03,0.97,0.95,-0.5,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.5929922845880475,0.5083471870680312,0.008118315672769808,0.007203535037702597,0.025908667782716055,0.025974268276088203,-0.08850680719108173,-0.09115157982635813,2.259552955331919,1.9998803944709003,0.55,0.5333333333333333,5.0,5.0,2.0354088784794535e-17,0.9147806350672085,1.2002983945247327,0.8144364922597973,0.054886838104032505,180,0.9,0.98,-0.5,0.01168002338745768,0.010118703963325768
lstm_exec_cs180_v2090_v5100_rp-50_risk_adjusted_pred_mt100,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.9,1.0,0.03,0.97,0.95,-0.5,0.001,1.0,,0.0,0,none,0.0,8,15,60,0.5929922845880475,0.5083471870680312,0.008118315672769808,0.007203535037702597,0.025908667782716055,0.025974268276088203,-0.08850680719108173,-0.09115157982635813,2.259552955331919,1.9998803944709003,0.55,0.5333333333333333,5.0,5.0,2.0354088784794535e-17,0.9147806350672085,1.2002983945247327,0.8144364922597973,0.054886838104032505,180,0.9,1.0,-0.5,0.01168002338745768,0.010118703963325768
