profile_name,date,selected_count,signal_count,cash_weight,gross_return,transaction_cost,net_return,turnover,desired_turnover,execution_strength,net_value_before_cost,net_value_after_cost,selected_stock_ids,selected_weights,target_weights,selected_pred_returns,selected_target_returns,max_single_weight,top2_weight_sum,max_single_contribution_share,filter_initial_candidates,filter_after_primary_screen,filter_after_risk_filters,filter_after_secondary_screen,filter_secondary_quality_filter_count,filter_fallback_used,drawdown_before_cost,drawdown_after_cost
lstm_sl20_same_protocol,2026-01-13,5,5,0.10000000000216114,-0.00791971800675335,0.0010000000000016085,-0.00891971800675496,1.0000000000016085,1.4405847201388322,0.6941625758071541,1.3745501407808076,1.3328899256061006,"002179,300347,000807,000977,603799","0.124949,0.124949,0.162159,0.142697,0.124954","0.180000,0.180000,0.180000,0.180000,0.180000","0.601619,0.615905,0.615637,0.595890,0.611682","-0.009745,-0.021845,-0.014614,-0.036055,0.028346",0.16215880505433744,0.3048554520522543,0.3429083276321353,300,180,136,136,136,False,-0.00915225539808584,-0.011142093303417866
lstm_sl20_same_protocol,2026-01-14,5,5,0.10000000000257891,0.023693979788404262,0.0010000000000019143,0.022693979788402346,1.0000000000019142,1.4441126390599923,0.6924667598303994,1.4071187040346165,1.3631385026379705,"600989,000807,601899,300124,600346","0.129498,0.174513,0.124644,0.124644,0.124644","0.180000,0.180000,0.180000,0.180000,0.180000","0.585962,0.632308,0.595576,0.595141,0.591149","0.056169,0.006404,-0.013068,0.016177,0.119662",0.1745132395098629,0.3040116301429068,0.5533998397196406,300,180,146,146,146,False,0.0,0.0
lstm_sl20_same_protocol,2026-01-15,5,5,0.10000000000177167,0.028398283955469263,0.0010000000000013388,0.027398283955467923,1.0000000000013387,1.2016854874020533,0.8321644976855957,1.4470784605508435,1.4004861584038768,"000807,600176,002371,601899,600219","0.179079,0.149790,0.149790,0.170709,0.149790","0.180000,0.180000,0.180000,0.180000,0.180000","0.639331,0.596083,0.583043,0.593837,0.597128","-0.018913,0.138965,0.004873,-0.021399,0.092749",0.179079126797059,0.34978842754853523,0.4900272551807407,300,180,140,140,140,False,0.0,0.0
lstm_sl20_same_protocol,2026-01-16,5,5,0.10000000000042863,0.026235451790337184,0.001000000000000267,0.025235451790336916,1.000000000000267,1.1004196200158276,0.9087442479311817,1.4850432177394606,1.4358280593373118,"601899,000807,600547,601336,002466","0.179152,0.179916,0.163574,0.163574,0.163574","0.180000,0.180000,0.180000,0.180000,0.180000","0.620162,0.633661,0.595337,0.595157,0.585917","0.020468,0.011996,0.117998,-0.046167,0.052946",0.1799159650233056,0.35906813527613635,0.46690579209404326,300,180,134,134,134,False,0.0,0.0
lstm_sl20_same_protocol,2026-01-19,5,5,0.10000000000147835,0.02628230432821351,0.0010000000000014349,0.025282304328212078,1.0000000000014349,1.113019819031673,0.8984565978977803,1.5240735755286383,1.4721291012964637,"603993,600760,601336,000807,000630","0.161722,0.161722,0.178332,0.179991,0.161722","0.180000,0.180000,0.180000,0.180000,0.180000","0.608077,0.574779,0.594581,0.594217,0.586906","0.014145,-0.015690,-0.048327,-0.001211,0.218698",0.17999146680257086,0.3583235276193404,0.7213696371359575,300,180,134,134,134,False,0.0,0.0
lstm_sl20_same_protocol,2026-01-20,5,5,0.10000000000283082,0.029130676985060396,0.0010000000000023766,0.028130676985058018,1.0000000000023765,1.4433359107094943,0.6928394094403391,1.568470870558829,1.5135410895253383,"603993,300502,000408,601872,600547","0.174386,0.124711,0.124711,0.124711,0.129813","0.180000,0.180000,0.180000,0.180000,0.180000","0.613091,0.597975,0.608194,0.614123,0.587514","0.067308,0.011853,0.025686,0.004476,0.093622",0.17438577635571212,0.304198763498319,0.4172022055842901,300,180,125,125,125,False,0.0,0.0
lstm_sl20_same_protocol,2026-01-21,5,5,0.10000000000196696,0.007922766834880064,0.0010000000000009626,0.006922766834879101,1.0000000000009626,1.549725126590015,0.6452757220245764,1.5808974995535678,1.5240189815831309,"301269,002938,601872,600585,002371","0.116150,0.116150,0.160388,0.116150,0.116301","0.180000,0.180000,0.180000,0.180000,0.180000","0.590027,0.581024,0.625431,0.581583,0.573978","-0.062432,0.090499,0.033484,0.019372,-0.025432",0.1603876826324195,0.2766885468112191,0.37089198445223925,300,180,131,131,131,False,0.0,0.0
lstm_sl20_same_protocol,2026-01-22,5,5,0.10000000000143883,0.007375746708776211,0.0010000000000008015,0.00637574670877541,1.0000000000008014,1.4792246347331939,0.6760298446357127,1.5925577990828128,1.5337357405890708,"600482,688082,300308,601872,600150","0.121685,0.121685,0.121685,0.173646,0.121685","0.180000,0.180000,0.180000,0.180000,0.180000","0.580095,0.601760,0.565333,0.643668,0.582318","0.018519,-0.009750,0.037459,0.038251,-0.040200",0.17364619449537122,0.2953315665297995,0.3400674303031573,300,180,131,131,131,False,0.0,0.0
lstm_sl20_same_protocol,2026-01-23,5,5,0.10000000000164433,0.03769625168769898,0.0010000000000014557,0.03669625168769752,1.0000000000014557,1.150837011755825,0.8689327765660804,1.6525912587042466,1.5900180933481443,"688082,300502,600547,300394,601872","0.172357,0.158286,0.158363,0.156408,0.179167","0.180000,0.180000,0.180000,0.180000,0.180000","0.572477,0.558793,0.553770,0.553288,0.606711","-0.019639,0.022880,0.064375,0.171209,0.002715",0.17916722435426916,0.3515240879812397,0.6022209198353755,300,180,149,149,149,False,0.0,0.0
lstm_sl20_same_protocol,2026-01-26,5,5,0.10000000000210152,-0.01745256306264189,0.0010000000000015977,-0.018452563062643486,1.0000000000015976,1.4416655512898173,0.6936421551484866,1.6237493055449401,1.5606781842098933,"000338,601872,601689,600026,000792","0.124856,0.179745,0.124856,0.124856,0.124856","0.180000,0.180000,0.180000,0.180000,0.180000","0.567189,0.599595,0.564617,0.573837,0.560190","-0.022869,0.007130,-0.066884,0.034369,-0.094663",0.17974487264792907,0.3046004605746567,0.41328681857604355,300,180,141,141,141,False,-0.017452563062641868,-0.018452563062643534
